ID,id,location_id,accessibility,details
88,501,501,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
89,503,503,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
90,504,504,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
91,505,505,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
92,506,506,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
93,507,507,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
94,508,508,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
95,509,509,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
96,510,510,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
97,513,513,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
98,514,514,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
99,515,515,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
100,526,526,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
101,527,527,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
102,528,528,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
103,529,529,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
104,530,530,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
105,531,531,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
106,532,532,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
107,533,533,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
108,534,534,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
109,535,535,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
110,536,536,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
111,537,537,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
112,539,539,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
113,541,541,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
114,542,542,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
115,543,543,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
116,545,545,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
117,546,546,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
118,547,547,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
119,553,553,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
120,554,554,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
121,560,560,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
122,561,561,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
123,562,562,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
124,564,564,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
125,566,566,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
126,576,576,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
127,578,578,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
128,579,579,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
129,580,580,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
130,583,583,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
131,587,587,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
132,593,593,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
133,594,594,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
134,750,750,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
135,752,752,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
136,753,753,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
137,754,754,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
138,759,759,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
139,760,760,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
140,761,761,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
141,762,762,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
142,763,763,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
143,764,764,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
144,766,766,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
145,767,767,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
146,768,768,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
147,769,769,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
148,770,770,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
149,771,771,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
150,772,772,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
151,773,773,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
152,775,775,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
153,777,777,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
154,788,788,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
155,789,789,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
156,790,790,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
157,791,791,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
158,792,792,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
159,793,793,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
160,794,794,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
161,795,795,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
162,796,796,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
163,797,797,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
164,798,798,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
165,799,799,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
166,800,800,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
167,802,802,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
168,803,803,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
169,804,804,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
170,805,805,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
171,808,808,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
172,811,811,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
173,813,813,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
174,815,815,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
175,816,816,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
176,818,818,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
177,819,819,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
178,834,834,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
179,835,835,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
