ID,location_id,service_id
388,821980999983631,547920365968268,2020-07-16T14:30:58.000000Z,2020-07-16T14:30:58.000000Z
389,822081621672598,865063089655254,2020-07-16T14:30:58.000000Z,2020-07-16T14:30:58.000000Z
390,833788770520302,1104646684650585,2020-07-16T14:30:59.000000Z,2020-07-16T14:30:59.000000Z
391,833788770520302,1321118518935089,2020-07-16T14:30:59.000000Z,2020-07-16T14:30:59.000000Z
392,833155783547619,933134498085222,2020-07-16T14:31:00.000000Z,2020-07-16T14:31:00.000000Z
393,833155783547619,1232398464032126,2020-07-16T14:31:00.000000Z,2020-07-16T14:31:00.000000Z
394,833155783547619,806168781795597,2020-07-16T14:31:00.000000Z,2020-07-16T14:31:00.000000Z
395,834471316045858,924628911683577,2020-07-16T14:31:00.000000Z,2020-07-16T14:31:00.000000Z
396,839260018674017,585101162574385,2020-07-16T14:31:00.000000Z,2020-07-16T14:31:00.000000Z
397,853798812414411,778459456343468,2020-07-16T14:31:01.000000Z,2020-07-16T14:31:01.000000Z
398,854338133373761,756139435965093,2020-07-16T14:31:01.000000Z,2020-07-16T14:31:01.000000Z
399,852882436125716,671468679071199,2020-07-16T14:31:01.000000Z,2020-07-16T14:31:01.000000Z
400,856596013009881,1264011549910449,2020-07-16T14:31:02.000000Z,2020-07-16T14:31:02.000000Z
401,854051618591377,828792720206018,2020-07-16T14:31:02.000000Z,2020-07-16T14:31:02.000000Z
402,855252238426842,763729877559385,2020-07-16T14:31:03.000000Z,2020-07-16T14:31:03.000000Z
403,855252238426842,641740493818315,2020-07-16T14:31:03.000000Z,2020-07-16T14:31:03.000000Z
404,862423770633741,1315826372203677,2020-07-16T14:31:03.000000Z,2020-07-16T14:31:03.000000Z
405,870219187741961,1282604214927911,2020-07-16T14:31:04.000000Z,2020-07-16T14:31:04.000000Z
406,872625169605396,1185969381076176,2020-07-16T14:31:04.000000Z,2020-07-16T14:31:04.000000Z
407,872556751746749,585101162574385,2020-07-16T14:31:05.000000Z,2020-07-16T14:31:05.000000Z
408,873979070344056,1108850981657232,2020-07-16T14:31:06.000000Z,2020-07-16T14:31:06.000000Z
409,873979070344056,1166799153375505,2020-07-16T14:31:06.000000Z,2020-07-16T14:31:06.000000Z
410,810358604812792,646558365152210,2020-07-16T14:31:06.000000Z,2020-07-16T14:31:06.000000Z
411,810358604812792,632725434790464,2020-07-16T14:31:06.000000Z,2020-07-16T14:31:06.000000Z
412,811998666629450,1092213609334000,2020-07-16T14:31:07.000000Z,2020-07-16T14:31:07.000000Z
413,819327215791900,1287901333269561,2020-07-16T14:31:07.000000Z,2020-07-16T14:31:07.000000Z
414,813064675400914,1286648129611472,2020-07-16T14:31:08.000000Z,2020-07-16T14:31:08.000000Z
415,827029786281023,1108850981657232,2020-07-16T14:31:09.000000Z,2020-07-16T14:31:09.000000Z
416,827029786281023,1166799153375505,2020-07-16T14:31:09.000000Z,2020-07-16T14:31:09.000000Z
417,831554257615200,848686188808388,2020-07-16T14:31:09.000000Z,2020-07-16T14:31:09.000000Z
418,845758882609427,1044869288351593,2020-07-16T14:31:10.000000Z,2020-07-16T14:31:10.000000Z
419,845999906983085,1287901333269561,2020-07-16T14:31:11.000000Z,2020-07-16T14:31:11.000000Z
420,850061472824026,585101162574385,2020-07-16T14:31:11.000000Z,2020-07-16T14:31:11.000000Z
